,Created-At,Text,Brand
753,2022-03-07 07:58:21,"NAVOBAKUNA | Sa tala ng ating City Health Office, 206,802 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 200,160 na ang nakakumpleto ng dalawang doses at 50,376 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/Zj7khQVU4P",
754,2022-03-06 12:00:01,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 7 March: https://t.co/oj9RU2reID

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/tsivhquijt",
755,2022-03-05 11:30:00,"77-percent na ang fully-vaccinated laban sa COVID-19 sa San Miguel, Leyte.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/JC9FUZs426",
756,2022-03-05 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 206,796 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 200,137 na ang nakakumpleto ng dalawang doses at 50,331 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/u3MllGIswC",
757,2022-03-04 14:59:26,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 5 March: https://t.co/V0bw6wNFzU

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/0VFEoHxqK1",
758,2022-03-04 10:00:01,"5 to 11-years-old na bata, required ba na maging bakunado bago makapamasyal sa tourism sites?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mlQ3VLzlJY",
759,2022-03-04 09:54:14,"RT @PIADesk: COVID-19 booster dose, importante na makuha rin ng individuals na may comorbidity.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #�",
760,2022-03-04 09:53:35,"RT @PIADesk: Basahin ang update ni Mayor Joselito Ayala ukol sa bilang ng mga nabakunahan sa Quezon, Palawan.

#RESBAKUNA #BIDABakunation #�",
761,2022-03-04 09:00:02,"NAVOBAKUNA | Sa tala ng ating City Health Office, 206,544 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 199,474 na ang nakakumpleto ng dalawang doses at 50,192 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/RSlkLUNSeW",
762,2022-03-04 09:00:01,"COVID-19 booster dose, importante na makuha rin ng individuals na may comorbidity.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/OaWQ7l1RA1",
763,2022-03-03 14:47:39,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 4 March: https://t.co/4rtvnfOZKf

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/KKK6oFEhuQ",
764,2022-03-03 09:47:58,"TIGNAN: Nasa 178,816 na ang nakatanggap ng first dose sa Olongapo habang  176,431 naman ang fully vaccinated na. Nasa 29,312 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/nmhbSlYVDB",
765,2022-03-03 09:30:00,"Basahin ang update ni Mayor Joselito Ayala ukol sa bilang ng mga nabakunahan sa Quezon, Palawan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/aH4C26CW5m",
766,2022-03-03 08:50:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 206,325 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 198,929 na ang nakakumpleto ng dalawang doses at 50,103 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/4KvEr6GaQV",
767,2022-03-03 08:49:33,"Dahil marami na ang nabakunahan sa Quezon, Palawan, kaya't ibinaba sa Alert Level 2 ang buong munisipalidad.

#RESBAKUNA #BIDABakunation #BIDASolusyon https://t.co/UoIXW0ETAJ",
768,2022-03-03 08:35:10,"RT @PIADesk: Dahil marami na ang nabakunahan sa Quezon, Palawan, kaya't ibinaba sa Alert Level 2 ang buong munisipalidad.

#RESBAKUNA #BIDA�",
769,2022-03-03 08:30:00,"Dahil marami na ang nabakunahan sa Quezon, Palawan, kaya't ibinaba sa Alert Level 2 ang buong munisipalidad.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/64bsykM9Qq",
770,2022-03-02 15:27:22,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 3 March: https://t.co/7QTNWA3231

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/FJuotI8Zuq",
771,2022-03-02 08:45:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 206,122 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 198,414 na ang nakakumpleto ng dalawang doses at 49,970 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/v4hfwZCpTx",
772,2022-03-02 07:20:26,"98-percent na ang bakunado laban sa COVID-19 sa Iriga City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/FKEZORqSW0",
773,2022-03-01 22:05:55,"RT @PIADesk: 98-percent na ang bakunado laban sa COVID-19 sa Iriga City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain�",
774,2022-03-01 20:30:01,"98-percent na ang bakunado laban sa COVID-19 sa Iriga City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/bypWddyTOL",
775,2022-03-01 16:55:15,"WATCH: MAG PABAKUNA NA TA!
Si Atty. Bethuel V. Tanupan nagpabakuna sa iyang duha ka anak 5 ug 11 years old aron maproteksyonan kontra Covid-19. 

#InformInformInform
#ResbakunaKids
#PabakunaNaTa
#BidaBakunation
#HeathyPilipinas

https://t.co/Gp3IS60WJn",
776,2022-03-01 13:47:13,"TIGNAN: Nasa 176,201 na ang nakatanggap ng first dose sa Olongapo habang 160,781 naman ang fully vaccinated na. Nasa 28,619 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/RpoU5dROZI",
777,2022-03-01 11:02:46,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 2 March: https://t.co/R1vTB8Jpsn

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas See less https://t.co/1LBihabZSm",
778,2022-03-01 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 205,935 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 197,957 na ang nakakumpleto ng dalawang doses at 49,867 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/u8aJeNTUDe",
779,2022-02-28 11:27:36,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 1 March: https://t.co/sOsV9ydYAO

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/9VZovYGJmB",
780,2022-03-02 10:37:59,May libre ng gamot kapag #Pfizer booster shot na.Nung 1st at 2nd dose ko kasi ng #Sinovac wala. https://t.co/B2AiBQcuw9,
781,2022-03-09 10:23:12,"Fully Vaccinated
Ready na mag Face to Face Class
#Resbakuna #MunCoVac @ Laguerta Health Center https://t.co/3Q1DCk6rn5",
782,2022-03-15 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,487 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 203,325 na ang nakakumpleto ng dalawang doses at 51,503 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/n6p0DdDckF",
783,2022-03-14 14:42:58,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 15 March: 
https://t.co/kg4g4G6Vh8

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/Jx6TxxUUUT",
784,2022-03-14 08:26:19,"Magpaturok na ng inyong booster shot!
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/FeZDYVUuXW",
785,2022-03-14 08:26:11,"Pag-extend ng shelf life sa mga COVID-19 vaccine, ligtas nga ba?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ZmsbfYyDjY",
786,2022-03-14 08:25:16,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,217 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,794 na ang nakakumpleto ng dalawang doses at 51,293 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/mKIszdVTdb",
787,2022-03-13 19:42:36,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 14 March: https://t.co/5alvz0CUNE

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/P0nnMUhtNr",
788,2022-03-12 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,202 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,782 na ang nakakumpleto ng dalawang doses at 51,124 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/RDyeO9NhvF",
789,2022-03-11 19:00:01,"Pag-extend ng shelf life sa mga COVID-19 vaccine, ligtas nga ba?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mnFF5pJVNl",
790,2022-03-11 16:00:01,"NAVOBAKUNA | Narito po ang schedule para bukas, 12 March.

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/77a8xt7OQY",
791,2022-03-11 09:07:27,"Nagbabalik ang #Magpabakuna Episode 4 - Buong Lakas Para sa Ligtas na Bangsamoro. Kasama sina Doc Zul at Doc Amz ng @MOHBARMM 

#RESBAKUNA, kasangga ng mga BIDA! 

Sama sama tayo sa #BIDABakunation #BayanihanBakunahan #SaferTogether 

Watch here: https://t.co/IIgdLNRhni https://t.co/T6bzn9i3g3",
792,2022-03-11 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,808 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,154 na ang nakakumpleto ng dalawang doses at 50,995 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/1Ap6c0BmfI",
793,2022-03-11 08:58:14,"Magtutulungan ang public at private hospitals sa COVID-19 vaccination drive ng mga 18-years-old and above.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VvvrT0Kw4p",
794,2022-03-11 08:58:09,"Hindi nagkukulang ang COVID-19 vaccination supply sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/h3A6fLXjxK",
795,2022-03-11 08:57:09,"Basahin ang update ni Mayor Quirina Sarte ukol sa bilang ng mga nabakunahan sa Bansalan, Davao del Sur.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/kPOdrizlB8",
796,2022-03-11 08:57:03,"Inilalapit na ng lokal na pamahalaan ng Bansalan, Davao del Sur ang mga bakuna sa mga barangay upang mas marami pang maproteksyunan laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Vw6JuqmIEk",
797,2022-03-11 08:56:58,"Kumustahin ang ikaapat na Bayanihan Bakunahan laban sa COVID-19.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/TOwkpJhEGO",
798,2022-03-11 08:46:37,"TIGNAN: Nasa 610,369 na ang nakatanggap ng first dose sa Bataan habang 571,412 naman ang fully vaccinated na. Nasa 134,704 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/Ii8q3djAnZ",
799,2022-03-10 18:00:01,"Hindi nagkukulang ang COVID-19 vaccination supply sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/6JMfedZa9l",
800,2022-03-10 17:00:01,"Magtutulungan ang public at private hospitals sa COVID-19 vaccination drive ng mga 18-years-old and above.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/DbAKMGaqTn",
801,2022-03-10 16:30:00,"Inilalapit na ng lokal na pamahalaan ng Bansalan, Davao del Sur ang mga bakuna sa mga barangay upang mas marami pang maproteksyunan laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VOwuaRPEE9",
802,2022-03-10 16:00:00,"Kumustahin ang ikaapat na Bayanihan Bakunahan laban sa COVID-19.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Bqm5EMVSIW",
803,2022-03-10 15:30:00,"Basahin ang update ni Mayor Quirina Sarte ukol sa bilang ng mga nabakunahan sa Bansalan, Davao del Sur.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/0J8tkIZ5M7",
804,2022-03-10 14:11:24,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 11 March: https://t.co/EqLzmDEQK9

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas See less https://t.co/kFKR7imi2E",
805,2022-03-10 11:12:34,"Protektado tayo kung lahat Bakunado.
BIDA LAHAT SA RESBAKUNA!
LIBRE NA,PROTEKTADO KAPA!
#PNPKakampiMo 
#WeServeAndProtect 
#TeamPNP 
#BIDABakunation https://t.co/BvUGJVnDnI",
806,2022-03-10 09:37:41,"TIGNAN: Nasa 178,214 na ang nakatanggap ng first dose sa Olongapo habang 161,574 naman ang fully vaccinated na. Nasa 32,029 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/fubOH7cQGf",
807,2022-03-10 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,537 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,699 na ang nakakumpleto ng dalawang doses at 50,800 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/jK3XiH4i4Z",
808,2022-03-09 15:39:32,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 10 March: https://t.co/m2czLwGWqB

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/S6CA914sXx",
809,2022-03-09 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,317 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,219 na ang nakakumpleto ng dalawang doses at 50,644 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/b1QXIBjmoN",
810,2022-03-08 13:43:44,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 9 March: https://t.co/ONb54ZgJJQ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/nabGJZFQ3g",
811,2022-03-21 09:51:26,"2nd dose ✅

#TeamAntonel
#pfizer #pfizerkids 
#CSJDM
#SJDMPIO
#BIDAangMayDisiplina
#RESBAKUNA
#RESBAKUNA2022
#SanJoseñoBakunadoProtektado @ City College of San Jose del Monte https://t.co/l79rjESmBc",
812,2022-03-21 08:50:45,"RT @PIADesk: Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon…",
813,2022-03-21 08:50:36,"RT @PIADesk: Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASol…",
814,2022-03-21 08:50:30,"RT @PIADesk: Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExpl…",
815,2022-03-21 08:13:14,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,411 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,705 na ang nakakumpleto ng dalawang doses at 52,262 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/tkzM4eU7Uf",
816,2022-03-21 08:10:24,"Bawat sulok ng mga probinsya sa Pilipinas, planong suyurin para makamit ang 70M na fully-vaccinated individuals.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Sguub9w2pI",
817,2022-03-21 08:10:20,"Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/I64TwOqGdF",
818,2022-03-21 08:10:15,"Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/CcppfJi1A9",
819,2022-03-21 08:09:57,"Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/QJ3GOfcvbE",
820,2022-03-21 08:04:09,"Kumustahin ang COVID-19 vaccination drive sa Angono, Rizal.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ggIpY2rQlU",
821,2022-03-20 15:35:47,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 21 March: https://t.co/XbB9zAVBWq

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/XOjoSkM88d",
822,2022-03-19 23:00:03,"Bawat sulok ng mga probinsya sa Pilipinas, planong suyurin para makamit ang 70M na fully-vaccinated individuals.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Gua0bD7L9r",
823,2022-03-19 21:00:03,"Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/O7nD7PtVul",
824,2022-03-19 20:00:02,"Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/IWxy07SfrL",
825,2022-03-19 14:00:00,"Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/5cvxHjtKZA",
826,2022-03-19 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,386 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,664 na ang nakakumpleto ng dalawang doses at 52,232 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/InMfCDnY1S",
827,2022-03-18 16:30:00,"Kumustahin ang COVID-19 vaccination drive sa Angono, Rizal.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/dgpZ1aIlAd",
828,2022-03-18 16:22:24,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 19 March: https://t.co/03oQ6slc9E

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/tLvHLCd3s7",
829,2022-03-18 11:36:47,"TIGNAN: Nasa 179,718 na ang nakatanggap ng first dose sa Olongapo habang 163,051 naman ang fully vaccinated na. Nasa 34,138 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/eaFBGCY2yq",
830,2022-03-18 09:19:19,"RT @PIADesk: Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolu…",
831,2022-03-18 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,119 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,246 na ang nakakumpleto ng dalawang doses at 52,093 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/NSDCOmWjk0",
832,2022-03-18 08:44:41,"Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/KylKUeCrNi",
833,2022-03-17 15:30:00,"Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mLIj5y9OCW",
834,2022-03-17 15:20:37,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 18 March: https://t.co/d2youJUKVQ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/Te7WCOh9zA",
835,2022-03-17 08:32:44,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,970 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,004 na ang nakakumpleto ng dalawang doses at 51,891 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/ROz9YkeClT",
836,2022-03-16 19:08:25,"RT @PIADesk: Zero COVID-19 cases na ang bayan ng Dupax del Norte, Nueva Vizcaya.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplain…",
837,2022-03-16 18:30:00,"Zero COVID-19 cases na ang bayan ng Dupax del Norte, Nueva Vizcaya.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ZUf4vzbkOO",
838,2022-03-16 15:25:33,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 17 March: https://t.co/E1P56nOkYl

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/M7GcTwUzJY",
839,2022-03-16 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,732 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 203,703 na ang nakakumpleto ng dalawang doses at 51,700 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/BvH5JQ8wQK",
840,2022-03-15 18:39:32,"NAVOBAKUNA | Tuloy-tuloy po ang pagbabakuna ng mga batang 5-11 taong gulang sa. Maaaring magpaschedule sa https://t.co/85OtP577bL o magwalk in sa Navotas City Hospital at Tumana Health Center.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/OQQQPioOHM",
841,2022-03-15 16:16:12,"Higit sa 64 milyong indibidwal o 71.71% ng ating target na populasyon ang bakunado na laban sa COVID-19 habang 11.1 milyong indibidwal naman ang nakatanggap na ng kanilang booster shots.
 
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/HnJtLzmui5",
842,2022-03-15 15:24:12,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 16 March: https://t.co/rBaHgxPDkr

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/HKBlgYqIR4",
